timestamp(ms),ATT.DesRoll,ATT.Roll
1206222.416,,
1206322.416,,
1206422.416,,
1206522.416,,
1206622.416,,
1206722.416,,
1206822.416,,
1206922.416,,
1207022.416,,
1207122.416,,
1207222.416,,
1207322.416,,
1207422.416,,
1207522.416,,
1207622.416,,
1207722.416,,
1207822.416,,
1207922.416,,
1208022.416,,
1208122.416,,
1208222.416,,
1208322.416,,
1208422.416,,
1208522.416,,
1208622.416,,
1208722.416,,
1208822.416,,
1208922.416,,
1209022.416,,
1209122.416,,
1209222.416,,
1209322.416,,
1209422.416,,
1209522.416,,
1209622.416,,
1209722.416,,
1209822.416,,
1209922.416,,
1210022.416,,
1210122.416,,
1210222.416,,
1210322.416,,
1210422.416,,
1210522.416,,
1210622.416,,
1210722.416,,
1210822.416,,
1210922.416,,
1211022.416,,
1211122.416,,
1211222.416,,
1211322.416,,
1211422.416,,
1211522.416,,
1211622.416,,
1211722.416,,
1211822.416,,
1211922.416,,
1212022.416,,
1212122.416,,
1212222.416,,
1212322.416,,
1212422.416,,
1212522.416,,
1212622.416,,
1212722.416,,
1212822.416,,
1212922.416,,
1213022.416,,
1213122.416,,
1213222.416,,
1213322.416,,
1213422.416,,
1213522.416,,
1213622.416,,
1213722.416,,
1213822.416,,
1213922.416,,
1214022.416,,
1214122.416,,
1214222.416,,
1214322.416,,
1214422.416,,
1214522.416,,
1214622.416,,
1214722.416,,
1214822.416,,
1214922.416,,
1215022.416,,
1215122.416,,
1215222.416,,
1215322.416,,
1215422.416,,
1215522.416,,
1215622.416,,
1215722.416,,
1215822.416,,
1215922.416,,
1216022.416,,
1216122.416,,
1216222.416,,
1216322.416,,
1216422.416,,
1216522.416,,
1216622.416,,
1216722.416,,
1216822.416,,
1216922.416,,
1217022.416,,
1217122.416,,
1217222.416,,
1217322.416,,
1217422.416,,
1217522.416,,
1217622.416,,
1217722.416,,
1217822.416,,
1217922.416,,
1218022.416,,
1218122.416,,
1218222.416,,
1218322.416,,
1218422.416,,
1218522.416,,
1218622.416,,
1218722.416,,
1218822.416,,
1218922.416,,
1219022.416,,
1219122.416,,
1219222.416,,
1219322.416,,
1219422.416,,
1219522.416,,
1219622.416,,
1219722.416,,
1219822.416,,
1219922.416,,
1220022.416,,
1220122.416,,
1220222.416,,
1220322.416,,
1220422.416,,
1220522.416,,
1220622.416,,
1220722.416,,
1220822.416,,
1220922.416,,
1221022.416,,
1221122.416,,
1221222.416,,
1221322.416,,
1221422.416,,
1221522.416,,
1221622.416,,
1221722.416,,
1221822.416,,
1221922.416,,
1222022.416,,
1222122.416,,
1222222.416,,
1222322.416,,
1222422.416,,
1222522.416,,
1222622.416,,
1222722.416,,
1222822.416,,
1222922.416,,
1223022.416,,
1223122.416,,
1223222.416,,
1223322.416,,
1223422.416,,
1223522.416,,
1223622.416,,
1223722.416,,
1223822.416,,
1223922.416,,
1224022.416,,
1224122.416,,
1224222.416,,
1224322.416,,
1224422.416,,
1224522.416,,
1224622.416,,
1224722.416,,
1224822.416,,
1224922.416,,
1225022.416,,
1225122.416,,
1225222.416,,
1225322.416,,
1225422.416,,
1225522.416,,
1225622.416,,
1225722.416,,
1225822.416,,
1225922.416,,
1226022.416,,
1226122.416,,
1226222.416,,
1226322.416,,
1226422.416,,
1226522.416,,
1226622.416,,
1226722.416,,
1226822.416,,
1226922.416,,
1227022.416,,
1227122.416,,
1227222.416,,
1227322.416,,
1227422.416,,
1227522.416,,
1227622.416,,
1227722.416,,
1227822.416,,
1227922.416,,
1228022.416,,
1228122.416,,
1228222.416,,
1228322.416,,
1228422.416,,
1228522.416,,
1228622.416,,
1228722.416,,
1228822.416,,
1228922.416,,
1229022.416,,
1229122.416,,
1229222.416,,
1229322.416,,
1229422.416,,
1229522.416,,
1229622.416,,
1229722.416,,
1229822.416,,
1229922.416,,
1230022.416,,
1230122.416,,
1230222.416,,
1230322.416,,
1230422.416,,
1230522.416,,
1230622.416,,
1230722.416,,
1230822.416,,
1230922.416,,
1231022.416,,
1231122.416,,
1231222.416,,
1231322.416,,
1231422.416,,
1231522.416,,
1231622.416,,
1231722.416,,
1231822.416,,
1231922.416,,
1232022.416,,
1232122.416,,
1232222.416,,
1232322.416,,
1232422.416,,
1232522.416,,
1232622.416,,
1232722.416,,
1232822.416,,
1232922.416,,
1233022.416,,
1233122.416,,
1233222.416,,
1233322.416,,
1233422.416,,
1233522.416,,
1233622.416,,
1233722.416,,
1233822.416,,
1233922.416,,
1234022.416,,
1234122.416,,
1234222.416,,
1234322.416,,
1234422.416,,
1234522.416,,
1234622.416,,
1234722.416,,
1234822.416,,
1234922.416,,
1235022.416,,
1235122.416,,
1235222.416,,
1235322.416,,
1235422.416,,
1235522.416,,
1235622.416,,
1235722.416,,
1235822.416,,
1235922.416,,
1236022.416,,
1236122.416,,
1236222.416,,
1236322.416,,
1236422.416,,
1236522.416,,
1236622.416,,
1236722.416,,
1236822.416,,
1236922.416,,
1237022.416,,
1237122.416,,
1237222.416,,
1237322.416,,
1237422.416,,
1237522.416,,
1237622.416,,
1237722.416,,
1237822.416,,
1237922.416,,
1238022.416,,
1238122.416,,
1238222.416,,
1238322.416,,
1238422.416,,
1238522.416,,
1238622.416,,
1238722.416,,
1238822.416,,
1238922.416,,
1239022.416,,
1239122.416,,
1239222.416,,
1239322.416,,
1239422.416,,
1239522.416,,
1239622.416,,
1239722.416,,
1239822.416,,
1239922.416,,
1240022.416,,
1240122.416,,
1240222.416,,
1240322.416,,
1240422.416,,
1240522.416,,
1240622.416,,
1240722.416,,
1240822.416,,
1240922.416,,
1241022.416,,
1241122.416,,
1241222.416,,
1241322.416,,
1241422.416,,
1241522.416,,
1241622.416,,
1241722.416,,
1241822.416,,
1241922.416,,
1242022.416,,
1242122.416,,
1242222.416,,
1242322.416,,
1242422.416,,
1242522.416,,
1242622.416,,
1242722.416,,
1242822.416,,
1242922.416,,
1243022.416,,
1243122.416,,
1243222.416,,
1243322.416,,
1243422.416,,
1243522.416,,
1243622.416,,
1243722.416,,
1243822.416,,
1243922.416,,
1244022.416,,
1244122.416,,
1244222.416,,
1244322.416,,
1244422.416,,
1244522.416,,
1244622.416,,
1244722.416,,
1244822.416,,
1244922.416,,
1245022.416,,
1245122.416,,
1245222.416,,
1245322.416,,
1245422.416,,
1245522.416,,
1245622.416,,
1245722.416,,
1245822.416,,
1245922.416,,
1246022.416,,
1246122.416,,
1246222.416,,
1246322.416,,
1246422.416,,
1246522.416,,
1246622.416,,
1246722.416,,
1246822.416,,
1246922.416,,
1247022.416,,
1247122.416,,
1247222.416,,
1247322.416,,
1247422.416,,
1247522.416,,
1247622.416,,
1247722.416,,
1247822.416,,
1247922.416,,
1248022.416,,
1248122.416,,
1248222.416,,
1248322.416,,
1248422.416,,
1248522.416,,
1248622.416,,
1248722.416,,
1248822.416,,
1248922.416,,
1249022.416,,
1249122.416,,
1249222.416,,
1249322.416,,
1249422.416,,
1249522.416,,
1249622.416,,
1249722.416,,
1249822.416,,
1249922.416,,
1250022.416,,
1250122.416,,
1250222.416,,
1250322.416,,
1250422.416,,
1250522.416,,
1250622.416,,
1250722.416,,
1250822.416,,
1250922.416,,
1251022.416,,
1251122.416,,
1251222.416,,
1251322.416,,
1251422.416,,
1251522.416,,
1251622.416,,
1251722.416,,
1251822.416,,
1251922.416,,
1252022.416,,
1252122.416,,
1252222.416,,
1252322.416,,
1252422.416,,
1252522.416,,
1252622.416,,
1252722.416,,
1252822.416,,
1252922.416,,
1253022.416,,
1253122.416,,
1253222.416,,
1253322.416,,
1253422.416,,
1253522.416,,
1253622.416,,
1253722.416,,
1253822.416,,
1253922.416,,
1254022.416,,
1254122.416,,
1254222.416,,
1254322.416,,
1254422.416,,
1254522.416,,
1254622.416,,
1254722.416,,
1254822.416,,
1254922.416,,
1255022.416,,
1255122.416,,
1255222.416,,
1255322.416,,
1255422.416,,
1255522.416,,
1255622.416,,
1255722.416,,
1255822.416,,
1255922.416,,
1256022.416,,
1256122.416,,
1256222.416,,
1256322.416,,
1256422.416,,
1256522.416,,
1256622.416,,
1256722.416,,
1256822.416,,
1256922.416,,
1257022.416,,
1257122.416,,
1257222.416,,
1257322.416,,
1257422.416,,
1257522.416,,
1257622.416,,
1257722.416,,
1257822.416,,
1257922.416,,
1258022.416,,
1258122.416,,
1258222.416,,
1258322.416,,
1258422.416,,
1258522.416,,
1258622.416,,
1258722.416,,
1258822.416,,
1258922.416,,
1259022.416,,
1259122.416,,
1259222.416,,
1259322.416,,
1259422.416,,
1259522.416,,
1259622.416,,
1259722.416,,
1259822.416,,
1259922.416,,
1260022.416,,
1260122.416,,
1260222.416,,
1260322.416,,
1260422.416,,
1260522.416,,
1260622.416,,
1260722.416,,
1260822.416,,
1260922.416,,
1261022.416,,
1261122.416,,
1261222.416,,
1261322.416,,
1261422.416,,
1261522.416,,
1261622.416,,
1261722.416,,
1261822.416,,
1261922.416,,
1262022.416,,
1262122.416,,
1262222.416,,
1262322.416,,
1262422.416,,
1262522.416,,
1262622.416,,
1262722.416,,
1262822.416,,
1262922.416,,
1263022.416,,
1263122.416,,
1263222.416,,
1263322.416,,
1263422.416,,
1263522.416,,
1263622.416,,
1263722.416,,
1263822.416,,
1263922.416,,
1264022.416,,
1264122.416,,
1264222.416,,
1264322.416,,
1264422.416,,
1264522.416,,
1264622.416,,
1264722.416,,
1264822.416,,
1264922.416,,
1265022.416,,
1265122.416,,
1265222.416,,
1265322.416,,
1265422.416,,
1265522.416,,
1265622.416,,
1265722.416,,
1265822.416,,
1265922.416,,
1266022.416,,
1266122.416,,
1266222.416,,
1266322.416,,
1266422.416,,
1266522.416,,
1266622.416,,
1266722.416,,
1266822.416,,
1266922.416,,
1267022.416,,
1267122.416,,
1267222.416,,
1267322.416,,
1267422.416,,
1267522.416,,
1267622.416,,
1267722.416,,
1267822.416,,
1267922.416,,
1268022.416,,
1268122.416,,
1268222.416,,
1268322.416,,
1268422.416,,
1268522.416,,
1268622.416,,
1268722.416,,
1268822.416,,
1268922.416,,
1269022.416,,
1269122.416,,
1269222.416,,
1269322.416,,
1269422.416,,
1269522.416,,
1269622.416,,
1269722.416,,
1269822.416,,
1269922.416,,
1270022.416,,
1270122.416,,
1270222.416,,
1270322.416,,
1270422.416,,
1270522.416,,
1270622.416,,
1270722.416,,
1270822.416,,
1270922.416,,
1271022.416,,
1271122.416,,
1271222.416,,
1271322.416,,
1271422.416,,
1271522.416,,
1271622.416,,
1271722.416,,
1271822.416,,
1271922.416,,
1272022.416,,
1272122.416,,
1272222.416,,
1272322.416,,
1272422.416,,
1272522.416,,
1272622.416,,
1272722.416,,
1272822.416,,
1272922.416,,
1273022.416,,
1273122.416,,
1273222.416,,
1273322.416,,
1273422.416,,
1273522.416,,
1273622.416,,
1273722.416,,
1273822.416,,
1273922.416,,
1274022.416,,
1274122.416,,
1274222.416,,
1274322.416,,
1274422.416,,
1274522.416,,
1274622.416,,
1274722.416,,
1274822.416,,
1274922.416,,
1275022.416,,
1275122.416,,
1275222.416,,
1275322.416,,
1275422.416,,
1275522.416,,
1275622.416,,
1275722.416,,
1275822.416,,
1275922.416,,
1276022.416,,
1276122.416,,
1276222.416,,
1276322.416,,
1276422.416,,
1276522.416,,
1276622.416,,
1276722.416,,
1276822.416,,
1276922.416,,
1277022.416,,
1277122.416,,
1277222.416,,
1277322.416,,
1277422.416,,
1277522.416,,
1277622.416,,
1277722.416,,
1277822.416,,
1277922.416,,
1278022.416,,
1278122.416,,
1278222.416,,
1278322.416,,
1278422.416,,
1278522.416,,
1278622.416,,
1278722.416,,
1278822.416,,
1278922.416,,
1279022.416,,
1279122.416,,
1279222.416,,
1279322.416,,
1279422.416,,
1279522.416,,
1279622.416,,
1279722.416,,
1279822.416,,
1279922.416,,
1280022.416,,
1280122.416,,
1280222.416,,
1280322.416,,
1280422.416,,
1280522.416,,
1280622.416,,
1280722.416,,
1280822.416,,
1280922.416,,
1281022.416,,
1281122.416,,
1281222.416,,
1281322.416,,
1281422.416,,
1281522.416,,
1281622.416,,
1281722.416,,
1281822.416,,
1281922.416,,
1282022.416,,
1282122.416,,
1282222.416,,
1282322.416,,
1282422.416,,
1282522.416,,
1282622.416,,
1282722.416,,
1282822.416,,
1282922.416,,
1283022.416,,
1283122.416,,
1283222.416,,
1283322.416,,
1283422.416,,
1283522.416,,
1283622.416,,
1283722.416,,
1283822.416,,
1283922.416,,
1284022.416,,
1284122.416,,
1284222.416,,
1284322.416,,
1284422.416,,
1284522.416,,
1284622.416,,
1284722.416,,
1284822.416,,
1284922.416,,
1285022.416,,
1285122.416,,
1285222.416,,
1285322.416,,
1285422.416,,
1285522.416,,
1285622.416,,
1285722.416,,
1285822.416,,
1285922.416,,
1286022.416,,
1286122.416,,
1286222.416,,
1286322.416,,
1286422.416,,
1286522.416,,
1286622.416,,
1286722.416,,
1286822.416,,
1286922.416,,
1287022.416,,
1287122.416,,
1287222.416,,
1287322.416,,
1287422.416,,
1287522.416,,
1287622.416,,
1287722.416,,
1287822.416,,
1287922.416,,
1288022.416,,
1288122.416,,
1288222.416,,
1288322.416,,
1288422.416,,
1288522.416,,
1288622.416,,
1288722.416,,
1288822.416,,
1288922.416,,
1289022.416,,
1289122.416,,
1289222.416,,
1289322.416,,
1289422.416,,
1289522.416,,
1289622.416,,
1289722.416,,
1289822.416,,
1289922.416,,
1290022.416,,
1290122.416,,
1290222.416,,
1290322.416,,
1290422.416,,
1290522.416,,
1290622.416,,
1290722.416,,
1290822.416,,
1290922.416,,
1291022.416,,
1291122.416,,
1291222.416,,
1291322.416,,
1291422.416,,
1291522.416,,
1291622.416,,
1291722.416,,
1291822.416,,
1291922.416,,
1292022.416,,
1292122.416,,
1292222.416,,
1292322.416,,
1292422.416,,
1292522.416,,
1292622.416,,
1292722.416,,
1292822.416,,
1292922.416,,
1293022.416,,
1293122.416,,
1293222.416,,
1293322.416,,
1293422.416,,
1293522.416,,
1293622.416,,
1293722.416,,
1293822.416,,
1293922.416,,
1294022.416,,
1294122.416,,
1294222.416,,
1294322.416,,
1294422.416,,
1294522.416,,
1294622.416,,
1294722.416,,
1294822.416,,
1294922.416,,
1295022.416,,
1295122.416,,
1295222.416,,
1295322.416,,
1295422.416,,
1295522.416,,
1295622.416,,
1295722.416,,
1295822.416,,
1295922.416,,
1296022.416,,
1296122.416,,
1296222.416,,
1296322.416,,
1296422.416,,
1296522.416,,
1296622.416,,
1296722.416,,
1296822.416,,
1296922.416,,
1297022.416,,
1297122.416,,
1297222.416,,
1297322.416,,
1297422.416,,
1297522.416,,
1297622.416,,
1297722.416,,
1297822.416,,
1297922.416,,
1298022.416,,
1298122.416,,
1298222.416,,
1298322.416,,
1298422.416,,
1298522.416,,
1298622.416,,
1298722.416,,
1298822.416,,
1298922.416,,
1299022.416,,
1299122.416,,
1299222.416,,
1299322.416,,
1299422.416,,
1299522.416,,
1299622.416,,
1299722.416,,
1299822.416,,
1299922.416,,
1300022.416,,
1300122.416,,
1300222.416,,
1300322.416,,
1300422.416,,
1300522.416,,
1300622.416,,
1300722.416,,
1300822.416,,
1300922.416,,
1301022.416,,
1301122.416,,
1301222.416,,
1301322.416,,
1301422.416,,
1301522.416,,
1301622.416,,
1301722.416,,
1301822.416,,
1301922.416,,
1302022.416,,
1302122.416,,
1302222.416,,
1302322.416,,
1302422.416,,
1302522.416,,
1302622.416,,
1302722.416,,
1302822.416,,
1302922.416,,
1303022.416,,
1303122.416,,
1303222.416,,
1303322.416,,
1303422.416,,
1303522.416,,
1303622.416,,
1303722.416,,
1303822.416,,
1303922.416,,
1304022.416,,
1304122.416,,
1304222.416,,
1304322.416,,
1304422.416,,
1304522.416,,
1304622.416,,
1304722.416,,
1304822.416,,
1304922.416,,
1305022.416,,
1305122.416,,
1305222.416,,
1305322.416,,
1305422.416,,
1305522.416,,
1305622.416,,
1305722.416,,
1305822.416,,
1305922.416,,
1306022.416,,
1306122.416,,
1306222.416,,
1306322.416,,
1306422.416,,
1306522.416,,
1306622.416,,
1306722.416,,
1306822.416,,
1306922.416,,
1307022.416,,
1307122.416,,
1307222.416,,
1307322.416,,
1307422.416,,
1307522.416,,
1307622.416,,
1307722.416,,
1307822.416,,
1307922.416,,
1308022.416,,
1308122.416,,
1308222.416,,
1308322.416,,
1308422.416,,
1308522.416,,
1308622.416,,
1308722.416,,
1308822.416,,
1308922.416,,
1309022.416,,
1309122.416,,
1309222.416,,
1309322.416,,
1309422.416,,
1309522.416,,
1309622.416,,
1309722.416,,
1309822.416,,
1309922.416,,
1310022.416,,
1310122.416,,
1310222.416,,
1310322.416,,
1310422.416,,
1310522.416,,
1310622.416,,
1310722.416,,
1310822.416,,
1310922.416,,
1311022.416,,
1311122.416,,
1311222.416,,
1311322.416,,
1311422.416,,
1311522.416,,
1311622.416,,
1311722.416,,
1311822.416,,
1311922.416,,
1312022.416,,
1312122.416,,
1312222.416,,
1312322.416,,
1312422.416,,
1312522.416,,
1312622.416,,
1312722.416,,
1312822.416,,
1312922.416,,
1313022.416,,
1313122.416,,
1313222.416,,
1313322.416,,
1313422.416,,
1313522.416,,
1313622.416,,
1313722.416,,
1313822.416,,
1313922.416,,
1314022.416,,
1314122.416,,
1314222.416,,
1314322.416,,
1314422.416,,
1314522.416,,
1314622.416,,
1314722.416,,
1314822.416,,
1314922.416,,
1315022.416,,
1315122.416,,
1315222.416,,
1315322.416,,
1315422.416,,
1315522.416,,
1315622.416,,
1315722.416,,
1315822.416,,
1315922.416,,
1316022.416,,
1316122.416,,
1316222.416,,
1316322.416,,
1316422.416,,
1316522.416,,
1316622.416,,
1316722.416,,
1316822.416,,
1316922.416,,
1317022.416,,
1317122.416,,
1317222.416,,
1317322.416,,
1317422.416,,
1317522.416,,
1317622.416,,
1317722.416,,
1317822.416,,
1317922.416,,
1318022.416,,
1318122.416,,
1318222.416,,
1318322.416,,
1318422.416,,
1318522.416,,
1318622.416,,
1318722.416,,
1318822.416,,
1318922.416,,
1319022.416,,
1319122.416,,
1319222.416,,
1319322.416,,
1319422.416,,
1319522.416,,
1319622.416,,
1319722.416,,
1319822.416,,
1319922.416,,
1320022.416,,
1320122.416,,
1320222.416,,
1320322.416,,
1320422.416,,
1320522.416,,
1320622.416,,
1320722.416,,
1320822.416,,
1320922.416,,
1321022.416,,
1321122.416,,
1321222.416,,
1321322.416,,
1321422.416,,
1321522.416,,
1321622.416,,
1321722.416,,
1321822.416,,
1321922.416,,
1322022.416,,
1322122.416,,
1322222.416,,
1322322.416,,
1322422.416,,
1322522.416,,
1322622.416,,
1322722.416,,
1322822.416,,
1322922.416,,
1323022.416,,
1323122.416,,
1323222.416,,
1323322.416,,
1323422.416,,
1323522.416,,
1323622.416,,
1323722.416,,
1323822.416,,
1323922.416,,
1324022.416,,
1324122.416,,
1324222.416,,
1324322.416,,
1324422.416,,
1324522.416,,
1324622.416,,
1324722.416,,
1324822.416,,
1324922.416,,
1325022.416,,
1325122.416,,
1325222.416,,
1325322.416,,
1325422.416,,
1325522.416,,
1325622.416,,
1325722.416,,
1325822.416,,
1325922.416,,
1326022.416,,
1326122.416,,
1326222.416,,
1326322.416,,
1326422.416,,
1326522.416,,
1326622.416,,
1326722.416,,
1326822.416,,
1326922.416,,
1327022.416,,
1327122.416,,
1327222.416,,
1327322.416,,
1327422.416,,
1327522.416,,
1327622.416,,
1327722.416,,
1327822.416,,
1327922.416,,
1328022.416,,
1328122.416,,
1328222.416,,
1328322.416,,
1328422.416,,
1328522.416,,
1328622.416,,
1328722.416,,
1328822.416,,
1328922.416,,
1329022.416,,
1329122.416,,
1329222.416,,
1329322.416,,
1329422.416,,
1329522.416,,
1329622.416,,
1329722.416,,
1329822.416,,
1329922.416,,
1330022.416,,
1330122.416,,
1330222.416,,
1330322.416,,
1330422.416,,
1330522.416,,
1330622.416,,
1330722.416,,
1330822.416,,
1330922.416,,
1331022.416,,
1331122.416,,
1331222.416,,
1331322.416,,
1331422.416,,
1331522.416,,
1331622.416,,
1331722.416,,
1331822.416,,
1331922.416,,
1332022.416,,
1332122.416,,
1332222.416,,
1332322.416,,
1332422.416,,
1332522.416,,
1332622.416,,
1332722.416,,
1332822.416,,
1332922.416,,
1333022.416,,
1333122.416,,
1333222.416,,
1333322.416,,
1333422.416,,
1333522.416,,
1333622.416,,
1333722.416,,
1333822.416,,
1333922.416,,
1334022.416,,
1334122.416,,
1334222.416,,
1334322.416,,
1334422.416,,
1334522.416,,
1334622.416,,
1334722.416,,
1334822.416,,
1334922.416,,
1335022.416,,
1335122.416,,
1335222.416,,
1335322.416,,
1335422.416,,
1335522.416,,
1335622.416,,
1335722.416,,
1335822.416,,
1335922.416,,
1336022.416,,
1336122.416,,
1336222.416,,
1336322.416,,
1336422.416,,
1336522.416,,
1336622.416,,
1336722.416,,
1336822.416,,
1336922.416,,
1337022.416,,
1337122.416,,
1337222.416,,
1337322.416,,
1337422.416,,
1337522.416,,
1337622.416,,
1337722.416,,
1337822.416,,
1337922.416,,
1338022.416,,
1338122.416,,
1338222.416,,
1338322.416,,
1338422.416,,
1338522.416,,
1338622.416,,
1338722.416,,
1338822.416,,
1338922.416,,
1339022.416,,
1339122.416,,
1339222.416,,
1339322.416,,
1339422.416,,
1339522.416,,
1339622.416,,
1339722.416,,
1339822.416,,
1339922.416,,
1340022.416,,
1340122.416,,
1340222.416,,
1340322.416,,
1340422.416,,
1340522.416,,
1340622.416,,
1340722.416,,
1340822.416,,
1340922.416,,
1341022.416,,
1341122.416,,
1341222.416,,
1341322.416,,
1341422.416,,
1341522.416,,
1341622.416,,
1341722.416,,
1341822.416,,
1341922.416,,
1342022.416,,
1342122.416,,
1342222.416,,
1342322.416,,
1342422.416,,
1342522.416,,
1342622.416,,
1342722.416,,
1342822.416,,
1342922.416,,
1343022.416,,
1343122.416,,
1343222.416,,
1343322.416,,
1343422.416,,
1343522.416,,
1343622.416,,
1343722.416,,
1343822.416,,
1343922.416,,
1344022.416,,
1344122.416,,
1344222.416,,
1344322.416,,
1344422.416,,
1344522.416,,
1344622.416,,
1344722.416,,
1344822.416,,
1344922.416,,
1345022.416,,
1345122.416,,
1345222.416,,
1345322.416,,
1345422.416,,
1345522.416,,
1345622.416,,
1345722.416,,
1345822.416,,
1345922.416,,
1346022.416,,
1346122.416,,
1346222.416,,
1346322.416,,
1346422.416,,
1346522.416,,
1346622.416,,
1346722.416,,
1346822.416,,
1346922.416,,
1347022.416,,
1347122.416,,
1347222.416,,
1347322.416,,
1347422.416,,
1347522.416,,
1347622.416,,
1347722.416,,
1347822.416,,
1347922.416,,
1348022.416,,
1348122.416,,
1348222.416,,
1348322.416,,
1348422.416,,
1348522.416,,
1348622.416,,
1348722.416,,
1348822.416,,
1348922.416,,
1349022.416,,
1349122.416,,
1349222.416,,
1349322.416,,
1349422.416,,
1349522.416,,
1349622.416,,
1349722.416,,
1349822.416,,
1349922.416,,
1350022.416,,
1350122.416,,
1350222.416,,
1350322.416,,
1350422.416,,
1350522.416,,
1350622.416,,
1350722.416,,
1350822.416,,
1350922.416,,
1351022.416,,
1351122.416,,
1351222.416,,
1351322.416,,
1351422.416,,
1351522.416,,
1351622.416,,
1351722.416,,
1351822.416,,
1351922.416,,
1352022.416,,
1352122.416,,
1352222.416,,
1352322.416,,
1352422.416,,
1352522.416,,
1352622.416,,
1352722.416,,
1352822.416,,
1352922.416,,
1353022.416,,
1353122.416,,
1353222.416,,
1353322.416,,
1353422.416,,
1353522.416,,
1353622.416,,
1353722.416,,
1353822.416,,
1353922.416,,
1354022.416,,
1354122.416,,
1354222.416,,
1354322.416,,
1354422.416,,
1354522.416,,
1354622.416,,
1354722.416,,
1354822.416,,
1354922.416,,
1355022.416,,
1355122.416,,
1355222.416,,
1355322.416,,
1355422.416,,
1355522.416,,
1355622.416,,
1355722.416,,
1355822.416,,
1355922.416,,
1356022.416,,
1356122.416,,
1356222.416,,
1356322.416,,
1356422.416,,
1356522.416,,
1356622.416,,
1356722.416,,
1356822.416,,
1356922.416,,
1357022.416,,
1357122.416,,
1357222.416,,
1357322.416,,
1357422.416,,
1357522.416,,
1357622.416,,
1357722.416,,
1357822.416,,
1357922.416,,
1358022.416,,
1358122.416,,
1358222.416,,
1358322.416,,
1358422.416,,
1358522.416,,
1358622.416,,
1358722.416,,
1358822.416,,
1358922.416,,
1359022.416,,
1359122.416,,
1359222.416,,
1359322.416,,
1359422.416,,
1359522.416,,
1359622.416,,
1359722.416,,
1359822.416,,
1359922.416,,
1360022.416,,
1360122.416,,
1360222.416,,
1360322.416,,
1360422.416,,
1360522.416,,
1360622.416,,
1360722.416,,
1360822.416,,
1360922.416,,
1361022.416,,
1361122.416,,
1361222.416,,
1361322.416,,
1361422.416,,
1361522.416,,
1361622.416,,
1361722.416,,
1361822.416,,
1361922.416,,
1362022.416,,
1362122.416,,
1362222.416,,
1362322.416,,
1362422.416,,
1362522.416,,
1362622.416,,
1362722.416,,
1362822.416,,
1362922.416,,
1363022.416,,
1363122.416,,
1363222.416,,
1363322.416,,
1363422.416,,
1363522.416,,
1363622.416,,
1363722.416,,
1363822.416,,
1363922.416,,
1364022.416,,
1364122.416,,
1364222.416,,
1364322.416,,
1364422.416,,
1364522.416,,
1364622.416,,
1364722.416,,
1364822.416,,
1364922.416,,
1365022.416,,
1365122.416,,
1365222.416,,
1365322.416,,
1365422.416,,
1365522.416,,
1365622.416,,
1365722.416,,
1365822.416,,
1365922.416,,
1366022.416,,
1366122.416,,
1366222.416,,
1366322.416,,
1366422.416,,
1366522.416,,
1366622.416,,
1366722.416,,
1366822.416,,
1366922.416,,
1367022.416,,
1367122.416,,
1367222.416,,
1367322.416,,
1367422.416,,
1367522.416,,
1367622.416,,
1367722.416,,
1367822.416,,
1367922.416,,
1368022.416,,
1368122.416,,
1368222.416,,
1368322.416,,
1368422.416,,
1368522.416,,
1368622.416,,
1368722.416,,
1368822.416,,
1368922.416,,
1369022.416,,
1369122.416,,
1369222.416,,
1369322.416,,
1369422.416,,
1369522.416,,
1369622.416,,
1369722.416,,
1369822.416,,
1369922.416,,
1370022.416,,
1370122.416,,
1370222.416,,
1370322.416,,
1370422.416,,
1370522.416,,
1370622.416,,
1370722.416,,
1370822.416,,
1370922.416,,
1371022.416,,
1371122.416,,
1371222.416,,
1371322.416,,
1371422.416,,
1371522.416,,
1371622.416,,
1371722.416,,
1371822.416,,
1371922.416,,
1372022.416,,
1372122.416,,
1372222.416,,
1372322.416,,
1372422.416,,
1372522.416,,
1372622.416,,
1372722.416,,
1372822.416,,
1372922.416,,
1373022.416,,
1373122.416,,
1373222.416,,
1373322.416,,
1373422.416,,
1373522.416,,
1373622.416,,
1373722.416,,
1373822.416,,
1373922.416,,
1374022.416,,
1374122.416,,
1374222.416,,
1374322.416,,
1374422.416,,
1374522.416,,
1374622.416,,
1374722.416,,
1374822.416,,
1374922.416,,
1375022.416,,
1375122.416,,
1375222.416,,
1375322.416,,
1375422.416,,
1375522.416,,
1375622.416,,
1375722.416,,
1375822.416,,
1375922.416,,
1376022.416,,
1376122.416,,
1376222.416,,
1376322.416,,
1376422.416,,
1376522.416,,
1376622.416,,
1376722.416,,
1376822.416,,
1376922.416,,
1377022.416,,
1377122.416,,
1377222.416,,
1377322.416,,
1377422.416,,
1377522.416,,
1377622.416,,
1377722.416,,
1377822.416,,
1377922.416,,
1378022.416,,
1378122.416,,
1378222.416,,
1378322.416,,
1378422.416,,
1378522.416,,
1378622.416,,
1378722.416,,
1378822.416,,
1378922.416,,
1379022.416,,
1379122.416,,
1379222.416,,
1379322.416,,
1379422.416,,
1379522.416,,
1379622.416,,
1379722.416,,
1379822.416,,
1379922.416,,
1380022.416,,
1380122.416,,
1380222.416,,
1380322.416,,
1380422.416,,
1380522.416,,
1380622.416,,
1380722.416,,
